MMD,L2_loss,L2_loss_norm,L2s_loss,L2s_loss_norm,Dot_loss,Dot_loss_norm
0.0002445126456223079,9.910313606262207,0.7320228219032288,100.05577850341797,0.5431532263755798,-131.54794311523438,-0.7284234166145325
0.0002442697987135034,9.926475524902344,0.732930064201355,100.39762115478516,0.5445230603218079,-131.5113067626953,-0.7277383804321289
0.00024349795876332792,9.911900520324707,0.7321591377258301,100.1093521118164,0.5434293150901794,-131.49815368652344,-0.7282853126525879
0.0002440296129861963,9.912245750427246,0.7322837114334106,100.11895751953125,0.5436177253723145,-131.44570922851562,-0.7281911373138428
0.00024489565839758143,9.901172637939453,0.7315689325332642,99.86375427246094,0.5425029993057251,-131.54908752441406,-0.7287485003471375
0.0002443795629005763,9.922307014465332,0.7326599955558777,100.32475280761719,0.5441449880599976,-131.50331115722656,-0.7279275059700012
0.00024319870408362476,9.92138671875,0.732715904712677,100.30524444580078,0.5442456007003784,-131.459228515625,-0.7278771996498108
0.000244280763581628,9.899483680725098,0.7313165664672852,99.83778381347656,0.5421050190925598,-131.61305236816406,-0.7289475202560425
0.0002442458962832461,9.911314964294434,0.7321264147758484,100.07855987548828,0.5433370471000671,-131.53176879882812,-0.728331446647644
0.00024428371216345113,9.921046257019043,0.7326374053955078,100.29969024658203,0.5441291928291321,-131.491943359375,-0.7279354333877563
0.00024414732160948915,9.907652854919434,0.7323041558265686,99.98614501953125,0.5435796976089478,-131.37112426757812,-0.7282101511955261
0.000244320073761628,9.906051635742188,0.7322099208831787,99.9697494506836,0.5434495210647583,-131.35543823242188,-0.7282752394676208
0.00024309323634952307,9.909540176391602,0.7319141626358032,100.06218719482422,0.5430758595466614,-131.55902099609375,-0.7284621000289917
0.00024370495884795673,9.917301177978516,0.7326930165290833,100.2009048461914,0.5441707968711853,-131.40560913085938,-0.727914571762085
0.00024357159691135166,9.918754577636719,0.7327772974967957,100.23724365234375,0.5442900061607361,-131.3795166015625,-0.7278549671173096
0.00024407254204561468,9.907313346862793,0.7318228483200073,99.9862060546875,0.5428014993667603,-131.55905151367188,-0.7285991907119751
0.00024383440359088127,9.91072940826416,0.7319080829620361,100.08406066894531,0.5430717468261719,-131.5953826904297,-0.7284640669822693
0.00024371419203816913,9.914281845092773,0.7321007251739502,100.17121124267578,0.5433852672576904,-131.57652282714844,-0.7283073663711548
0.00024283073253172915,9.91524887084961,0.732405960559845,100.18708038330078,0.5438070893287659,-131.45806884765625,-0.7280964255332947
0.0002436334807498497,9.920459747314453,0.7327178120613098,100.26141357421875,0.5442149639129639,-131.48171997070312,-0.7278925180435181
0.00024403778843407054,9.90709114074707,0.7318409085273743,100.00381469726562,0.5429118275642395,-131.5395965576172,-0.7285440564155579
0.00024306930481543532,9.902299880981445,0.7317736744880676,99.89253234863281,0.5428339242935181,-131.4839630126953,-0.7285830974578857
0.00024458423013129504,9.910873413085938,0.7320660948753357,100.0799789428711,0.5432858467102051,-131.54444885253906,-0.7283570170402527
0.00024482436856487766,9.895907402038574,0.7314117550849915,99.75422668457031,0.5422237515449524,-131.4896697998047,-0.7288881540298462
0.00024319773456227267,9.90218734741211,0.7317277193069458,99.89408111572266,0.5427650809288025,-131.49423217773438,-0.7286174893379211
0.0002429677779218764,9.914020538330078,0.7321150898933411,100.16291046142578,0.5434043407440186,-131.57374572753906,-0.7282978892326355
0.0002441668993924395,9.910881996154785,0.7320716977119446,100.10467529296875,0.5433473587036133,-131.50340270996094,-0.7283263206481934
0.00024373460928472923,9.913492202758789,0.7319854497909546,100.141357421875,0.5431462526321411,-131.61962890625,-0.7284269332885742
0.0002444361607558676,9.921111106872559,0.73243248462677,100.29132080078125,0.5438507795333862,-131.63197326660156,-0.7280746102333069
0.0002453737106407061,9.910602569580078,0.7320287823677063,100.07266235351562,0.5432051420211792,-131.5574493408203,-0.7283974289894104
0.0002433811887385673,9.909658432006836,0.7320399880409241,100.06344604492188,0.5432472825050354,-131.49853515625,-0.7283763885498047
0.00024452903289784444,9.890130996704102,0.7311237454414368,99.6504135131836,0.5418392419815063,-131.4650421142578,-0.7290803790092468
0.00024315075188496849,9.904151916503906,0.731433093547821,99.95416259765625,0.5423424243927002,-131.6498565673828,-0.7288287878036499
0.00024353774369956227,9.916454315185547,0.732589840888977,100.19824981689453,0.5440191626548767,-131.40122985839844,-0.727990448474884
0.00024305120405188063,9.906791687011719,0.7320219278335571,99.96875762939453,0.5431166291236877,-131.48838806152344,-0.7284416556358337
0.00024404663781751879,9.921285629272461,0.7328607439994812,100.30744934082031,0.5445041656494141,-131.39303588867188,-0.7277479767799377
0.00024324303012690507,9.908262252807617,0.7321007251739502,100.01558685302734,0.5432277917861938,-131.44454956054688,-0.7283861041069031
0.00024385881351918215,9.907400131225586,0.7320712804794312,100.0005111694336,0.5432305932044983,-131.438720703125,-0.7283846735954285
0.0002447797214699676,9.908576965332031,0.7323833107948303,100.0334701538086,0.5436956882476807,-131.3017120361328,-0.7281522154808044
0.00024364467753912322,9.913252830505371,0.7322447896003723,100.12984466552734,0.5435455441474915,-131.49961853027344,-0.7282271981239319
0.00024337492686754558,9.909554481506348,0.7321279644966125,100.0484390258789,0.5433375835418701,-131.4730987548828,-0.7283311486244202
0.00024219534498115536,9.906970977783203,0.7319671511650085,99.99457550048828,0.5430632829666138,-131.4696807861328,-0.7284682989120483
0.0002442812365188729,9.90731143951416,0.7317723631858826,100.00477600097656,0.5428515076637268,-131.59368896484375,-0.7285742163658142
0.0002440792704874184,9.909326553344727,0.7317925691604614,100.05522918701172,0.5428633093833923,-131.6184539794922,-0.7285683155059814
0.00024310005301231286,9.908278465270996,0.7321043014526367,100.02576446533203,0.5433143377304077,-131.44876098632812,-0.7283428907394409
0.00024265985848614946,9.895426750183105,0.7312513589859009,99.7487564086914,0.5420149564743042,-131.54954528808594,-0.7289925217628479
0.00024352915534109343,9.918163299560547,0.7327643632888794,100.23825073242188,0.5443241596221924,-131.36097717285156,-0.7278379201889038
0.00024386084714933531,9.905964851379395,0.7318158745765686,99.97752380371094,0.5428867936134338,-131.5341033935547,-0.7285565733909607
0.0002447163606120739,9.903014183044434,0.7314258217811584,99.90193176269531,0.5422458648681641,-131.66796875,-0.728877067565918
0.00024384825064771576,9.905442237854004,0.7318525910377502,99.98197174072266,0.5429584980010986,-131.47097778320312,-0.7285206913948059
0.0002446732733005774,9.902148246765137,0.7315623164176941,99.88106536865234,0.5424790382385254,-131.57083129882812,-0.7287604212760925
0.00024245054828497814,9.905725479125977,0.7319812774658203,99.98380279541016,0.5431596040725708,-131.4252471923828,-0.7284201979637146
0.00024355472214665497,9.905864715576172,0.7322828769683838,99.9719009399414,0.5435736179351807,-131.31585693359375,-0.7282131314277649
0.00024433906855847454,9.914142608642578,0.7320061922073364,100.14738464355469,0.5431696176528931,-131.63401794433594,-0.7284152507781982
0.0002441637725496548,9.917174339294434,0.7324472665786743,100.22633361816406,0.5438774228096008,-131.4787139892578,-0.728061318397522
0.0002442575851091533,9.905424118041992,0.7319343686103821,99.95784759521484,0.5430325865745544,-131.46734619140625,-0.7284836769104004
0.00024314652364409994,9.91096305847168,0.7319499254226685,100.08360290527344,0.543112576007843,-131.59422302246094,-0.7284436821937561
0.00024509702871000627,9.905608177185059,0.7318662405014038,99.96741485595703,0.5429539680480957,-131.49468994140625,-0.7285229563713074
0.00024363833927054657,9.901510238647461,0.731715977191925,99.87443542480469,0.5426928997039795,-131.4846954345703,-0.7286534905433655
0.0002453533288644394,9.907344818115234,0.731934130191803,99.9945068359375,0.5430341362953186,-131.5227508544922,-0.7284829616546631
0.00024354048491659341,9.91258430480957,0.7323489189147949,100.09233856201172,0.5435879826545715,-131.46115112304688,-0.7282060384750366
0.0002456895881550736,9.918891906738281,0.732583224773407,100.23767852783203,0.5439918041229248,-131.49244689941406,-0.7280040979385376
0.0002449116936986684,9.92516803741455,0.7330239415168762,100.38737487792969,0.5447258949279785,-131.41909790039062,-0.7276371121406555
0.00024309533182531595,9.903822898864746,0.7315880060195923,99.92384338378906,0.5425075888633728,-131.58990478515625,-0.7287461757659912
0.00024490715532010654,9.914113998413086,0.7324239015579224,100.14908599853516,0.5437812209129333,-131.42539978027344,-0.7281094193458557
0.0002431546554362285,9.915212631225586,0.7325292229652405,100.16160583496094,0.5439548492431641,-131.43460083007812,-0.7280225157737732
0.00024352432683372172,9.907045364379883,0.7319248914718628,99.98834228515625,0.5430287718772888,-131.51443481445312,-0.728485643863678
0.0002456696993249352,9.926728248596191,0.7329040169715881,100.4241943359375,0.5445483922958374,-131.49774169921875,-0.7277258634567261
0.00024365083118027542,9.90339469909668,0.7320317029953003,99.9219741821289,0.5432029366493225,-131.36123657226562,-0.7283984422683716
0.00024393761395913316,9.91841983795166,0.7326191663742065,100.20670318603516,0.5440046787261963,-131.47816467285156,-0.7279976606369019
0.000242451140366029,9.907855033874512,0.7320984601974487,100.01675415039062,0.5433266758918762,-131.4464569091797,-0.7283366322517395
0.00024399767244176473,9.899923324584961,0.7317624092102051,99.85466003417969,0.5427821278572083,-131.39566040039062,-0.7286089062690735
