L2_norm,Nuclear_norm,L0_norm,L1_norm,Mean,Median,Std,Var,Skewness,Kurtosis,Entropy,Range
7808.964,74540.53,16783360,153694.92,-0.00015817996,-0.011029716,1.9061362,3.633355,0.21172706081477896,1.0304925030960321,-inf,27.343565
7808.1855,74600.805,16783360,153610.0,-0.00018230408,-0.011597147,1.9059473,3.6326354,0.21216181440349707,1.033174861192073,-inf,27.343565
7806.3237,74569.92,16783360,153601.48,-0.00013870226,-0.01108513,1.9054939,3.630907,0.211489276078144,1.0285360871506617,-inf,27.153833
7806.2266,74606.28,16783360,153448.89,-0.00015225874,-0.011254467,1.9054676,3.630807,0.21132876785165192,1.025631944775454,-inf,27.897608
7805.9883,74610.195,16783360,153455.11,-0.00013199808,-0.011092011,1.9054103,3.6305883,0.21163090565718323,1.0261882802352362,-inf,27.897608
7809.0493,74578.41,16783360,153663.7,-0.00013908323,-0.0111028375,1.9061577,3.6334372,0.21144616427331417,1.0313277058777741,-inf,27.61905
7803.587,74610.914,16783360,153470.92,-0.00014670508,-0.011180095,1.9048243,3.6283553,0.21122681444112068,1.0301838273480142,-inf,27.61905
7804.8755,74590.89,16783360,153309.73,-0.0001680549,-0.011383028,1.9051387,3.6295538,0.21134872793108914,1.0311121289838496,-inf,27.897608
7808.4277,74604.94,16783360,153596.95,-0.00014676299,-0.011094675,1.9060047,3.632854,0.21200479952180787,1.0326810501917532,-inf,27.897608
7801.844,74677.11,16783360,153342.22,-0.0001519789,-0.01124385,1.9043993,3.6267366,0.2119116300102989,1.031231270589302,-inf,27.897608
7809.445,74635.64,16783360,153561.97,-0.00016507301,-0.011101918,1.9062548,3.6338072,0.2113561548951128,1.030181445468048,-inf,27.065006
7807.454,74555.0,16783360,153459.44,-0.00018485214,-0.011028513,1.9057677,3.6319504,0.21109645571433203,1.0290169345305014,-inf,26.42175
7806.082,74683.266,16783360,153690.75,-0.00015008722,-0.0110166,1.9054332,3.6306756,0.21167497457330336,1.0311273891678194,-inf,27.897608
7802.17,74564.195,16783360,153456.22,-0.00014364146,-0.01143798,1.9044781,3.6270368,0.21154460952847792,1.0285768804521584,-inf,26.27819
7805.395,74526.44,16783360,153571.72,-0.00015849939,-0.011379082,1.905265,3.6300344,0.21150993482013566,1.0281977152321113,-inf,27.343565
7802.7593,74561.28,16783360,153339.31,-0.00013137823,-0.011164814,1.9046217,3.627584,0.21109097478035946,1.0239769699585173,-inf,27.897608
7805.868,74578.945,16783360,153562.95,-0.00013682329,-0.011368379,1.9053807,3.6304758,0.21171701352219632,1.0286348927443916,-inf,27.343565
7800.5186,74517.51,16783360,153468.23,-0.00012924493,-0.011145351,1.904075,3.6255019,0.21113846641639875,1.0280731657118913,-inf,27.897608
7808.5947,74698.28,16783360,153548.6,-0.00017600892,-0.011569297,1.9060469,3.6330147,0.21183960431775833,1.0297101409395122,-inf,26.322418
7805.552,74621.87,16783360,153594.11,-0.00013722401,-0.011426823,1.905303,3.6301796,0.2118777734798156,1.03257822133431,-inf,27.343565
7806.678,74672.91,16783360,153482.31,-0.00014256385,-0.010941213,1.9055783,3.6312287,0.211654764787902,1.0295525161832781,-inf,27.897608
7805.675,74579.38,16783360,153508.03,-0.00014334246,-0.011064148,1.9053324,3.630292,0.21135943052994963,1.0300985173759418,-inf,27.897608
7803.563,74521.5,16783360,153640.14,-0.0001227284,-0.011271391,1.9048179,3.6283312,0.21159239256239898,1.0327365469571301,-inf,27.61905
7804.7725,74649.55,16783360,153371.34,-0.00015544411,-0.011127092,1.9051138,3.6294584,0.21089992527707083,1.0247642893829925,-inf,27.897608
7804.4966,74524.625,16783360,153374.06,-0.00014006573,-0.011229023,1.9050466,3.6292024,0.21124771991664765,1.0260545784751134,-inf,26.581873
7803.7363,74559.74,16783360,153336.72,-0.00014711646,-0.01114957,1.9048601,3.6284924,0.2108813499215057,1.0258327971834618,-inf,27.897608
7803.304,74508.15,16783360,153530.14,-0.0001593553,-0.01118971,1.9047546,3.6280901,0.2115363804317331,1.0294348337820072,-inf,26.875275
7808.02,74705.484,16783360,153612.78,-0.00015105052,-0.011534708,1.905905,3.632474,0.2118576381589452,1.032487895911128,-inf,27.897608
7802.787,74496.83,16783360,153372.4,-0.00014933405,-0.011202835,1.9046289,3.627611,0.21064243651843675,1.0253822551213725,-inf,27.61905
7807.5386,74577.65,16783360,153540.58,-0.00015788102,-0.011057674,1.9057902,3.6320362,0.21124760124990463,1.025808111190874,-inf,27.897608
