codebert-small,codebert-base,codegen-small,codegen-base,codet5-small,codet5-base,codet5-large,polycoder-small,polycoder-base,polycoder-large
0.5878111273792095,0.5725292825768667,0.5962298682284041,0.5990283508585119,0.6003995851634943,0.5984959403700253,0.5877146279781711,0.6033308931185946,0.6090043923865299,0.6114385065885798
0.5877196193265007,0.5712664714494876,0.5988286969253295,0.5950851856781578,0.5971510492923376,0.5912252096366298,0.5826900039930787,0.6056002928257687,0.6019216691068813,0.605911420204978
0.5830710102489018,0.572108345534407,0.5982613469985358,0.6000432583521896,0.597761102977062,0.5932883002795155,0.5802442433115932,0.6066800878477305,0.6064238653001464,0.6113469985358713
0.5932101024890191,0.5706625183016106,0.6032210834553441,0.5963163849327832,0.6015129331381163,0.5921402901637163,0.5865998935179023,0.6081625183016105,0.6058931185944363,0.6060212298682284
0.5757869692532942,0.5592240117130307,0.5891471449487555,0.5920404631971251,0.5905777208394339,0.5919073605750033,0.5840709436975909,0.602086383601757,0.6038616398243044,0.6052708638360176
0.5797767203513909,0.5618777452415813,0.5982979502196193,0.591957274058299,0.592743411420205,0.5900605616930654,0.5806768268334886,0.6005490483162518,0.6038433382137628,0.6031295754026356
0.5904831625183016,0.571431185944363,0.6057650073206441,0.6017735924397711,0.5992862371888726,0.5977638759483561,0.5887960867829096,0.6126464128843339,0.616196925329429,0.615391654465593
0.5810395314787701,0.5641837481698391,0.5946193265007321,0.590443231731665,0.5951073694485115,0.5907427126314388,0.5786470118461333,0.6048133235724744,0.6019216691068813,0.6050878477306003
0.5873901903367497,0.5700402635431918,0.5985358711566617,0.5939870890456542,0.6004605905319668,0.6041694396379609,0.5881139358445361,0.6021412884333821,0.6068081991215227,0.607393850658858
0.587829428989751,0.571303074670571,0.6026537335285506,0.5899108212431785,0.593872010736945,0.5966824171436177,0.5824404365766006,0.6069729136163982,0.6111456808199122,0.6152635431918008
0.5858528550512445,0.5708089311859444,0.5959187408491948,0.5878976440835885,0.5955344070278186,0.5923233062691335,0.5832057766538001,0.604502196193265,0.6087847730600293,0.6029099560761347
0.5858528550512446,0.5631222547584187,0.5967606149341143,0.6000765340077199,0.594741337237677,0.5921236523359511,0.5824903500598961,0.6067532942898974,0.6109809663250366,0.6115117130307467
0.5907027818448023,0.5731332357247438,0.6047218155197657,0.5933382137628112,0.6012079062957539,0.5945527751896713,0.5838047384533476,0.6132320644216691,0.6132137628111274,0.616471449487555
0.5877562225475843,0.5738469985358712,0.6061676427525622,0.5980966325036602,0.6012536603221084,0.6007753227738587,0.5862504991348328,0.6091142020497804,0.6099560761346998,0.6116215226939969
0.5907576866764276,0.5721083455344071,0.6039348462664715,0.6003427392519632,0.6069424109321621,0.6020564355117797,0.5884799680553706,0.6083821376281113,0.6104868228404099,0.6120424597364568
0.5871522693997072,0.5704795021961933,0.5994692532942899,0.5884799680553707,0.5899981698389459,0.593338213762811,0.5819579395714095,0.6070278184480233,0.6106515373352854,0.6076134699853586
0.5939421669106881,0.5733711566617863,0.6075585651537335,0.6062491681086117,0.609382625671059,0.6036370291494743,0.5883135897777185,0.6143484626647145,0.6190336749633968,0.6232613469985359
0.5882503660322109,0.5683931185944363,0.6032576866764275,0.5991448156528684,0.5982643972669596,0.601607214162119,0.5873319579395715,0.6146229868228403,0.6166910688140557,0.6172218155197656
0.5845168374816985,0.5593155197657393,0.5970717423133236,0.5953513909224012,0.5973035627135188,0.5992113669639292,0.5816251830161053,0.6036969253294291,0.6089860907759883,0.6065519765739386
0.5966325036603222,0.575201317715959,0.6075951683748171,0.6068980433914548,0.6056765495363593,0.6015073871955278,0.5931551976573939,0.6134333821376281,0.6204245973645681,0.6183565153733529
0.5855966325036603,0.567807467057101,0.5962847730600294,0.5921569279914813,0.5939635187896535,0.5941867429788367,0.5837381871422868,0.6000732064421669,0.6060761346998537,0.6046303074670571
0.5780746705710103,0.5692349926793557,0.5923316251830162,0.5957673366165314,0.5926671547096145,0.5891621189937442,0.5779482230799946,0.5949304538799414,0.6029282576866766,0.6044472913616399
0.5888909224011714,0.5702049780380674,0.5918923865300147,0.5898442699321177,0.5928044167886773,0.5970817250099828,0.5903933182483695,0.6011896046852123,0.6064970717423133,0.6064238653001464
0.5878660322108346,0.5711932650073207,0.5956442166910688,0.5978637029149474,0.5976848462664714,0.6007753227738587,0.5865666178623719,0.6064604685212298,0.6069180087847731,0.6086017569546119
