L2_norm,Nuclear_norm,L0_norm,L1_norm,Mean,Median,Std,Var,Skewness,Kurtosis,Entropy,Range
1162.587,15846.172,12587520,36229.797,-0.0066372026,-0.008094333,0.3276169,0.107332826,0.4918008116807891,4.388928537508245,-inf,7.916896
1165.6484,15904.422,12587520,36160.25,-0.006615867,-0.008005433,0.32848054,0.107899465,0.4840692460357892,4.286749740390589,-inf,7.3990736
1163.7114,15877.352,12587520,36258.613,-0.0066428822,-0.007986547,0.32793382,0.10754059,0.48969057590339815,4.362485747531789,-inf,7.853885
1164.3057,15870.734,12587520,36376.9,-0.006639317,-0.008034669,0.32810125,0.10765042,0.4941312461395321,4.414342742802765,-inf,7.853885
1164.4824,15865.841,12587520,36186.914,-0.006645783,-0.008115198,0.32815123,0.10768323,0.4875279037516795,4.321386103956725,-inf,7.853885
1164.7318,15879.662,12587520,36272.86,-0.006635662,-0.00799389,0.32822168,0.107729465,0.4890046019811901,4.34157725353912,-inf,7.336063
1164.3545,15860.804,12587520,36286.68,-0.0066396054,-0.007980179,0.32811505,0.107659474,0.4897261792711886,4.365576524708277,-inf,7.3417454
1164.5511,15896.984,12587520,36257.76,-0.006640016,-0.008055436,0.32817063,0.10769596,0.49022650376523785,4.377133754253382,-inf,7.916896
1164.8716,15888.534,12587520,36195.453,-0.0066451966,-0.008094774,0.32826072,0.10775511,0.48754226289887825,4.329693303856116,-inf,7.334667
1165.9668,15890.073,12587520,36206.49,-0.0066363853,-0.008027159,0.32856983,0.10795814,0.488306734227334,4.348945146373799,-inf,7.853885
1162.294,15845.07,12587520,36208.027,-0.006656202,-0.008066021,0.3275338,0.10727841,0.49126441416659783,4.359859657056388,-inf,7.1229677
1163.473,15875.348,12587520,36183.67,-0.0066595864,-0.007997592,0.32786617,0.10749622,0.48838328316659,4.354487763884192,-inf,7.3990736
1164.5598,15861.317,12587520,36291.12,-0.006647248,-0.007999349,0.32817286,0.107697435,0.4907925660592347,4.372559743717599,-inf,7.8524895
1163.2567,15846.385,12587520,36204.105,-0.006654546,-0.008013457,0.32780528,0.10745631,0.48725523594834846,4.339452929823514,-inf,7.916896
1164.0299,15866.362,12587520,36210.203,-0.0066553294,-0.008035107,0.3280234,0.107599355,0.48926171153832915,4.354722339707063,-inf,7.916896
1164.3893,15867.734,12587520,36250.69,-0.0066659795,-0.008061557,0.32812458,0.10766575,0.4903878285092827,4.377715041334327,-inf,7.916896
1164.7189,15867.513,12587520,36238.625,-0.006632397,-0.008010676,0.32821825,0.107727215,0.489259981400104,4.352937362227251,-inf,7.8469267
1164.2781,15882.904,12587520,36202.78,-0.00663527,-0.0080178995,0.32809362,0.10764542,0.4884036010835697,4.3445509427251245,-inf,7.532099
1165.3959,15862.908,12587520,36268.945,-0.006619671,-0.007990888,0.32840896,0.107852444,0.48749905986146863,4.332579773733658,-inf,7.853885
1164.4536,15877.528,12587520,36214.062,-0.0066393,-0.008040857,0.32814294,0.107677795,0.4895332936677382,4.364240453608509,-inf,7.224244
1164.9602,15879.291,12587520,36225.83,-0.0066445186,-0.008015651,0.32828578,0.10777155,0.48911167612831896,4.361245369133517,-inf,7.916896
1164.7227,15879.154,12587520,36234.203,-0.0066393106,-0.008027101,0.32821906,0.10772775,0.4903402564826016,4.372465030486516,-inf,7.853885
1164.8082,15873.441,12587520,36245.145,-0.0066450695,-0.00804515,0.32824278,0.10774332,0.48856285671927835,4.334766093785885,-inf,7.596505
1162.783,15859.577,12587520,36158.15,-0.0066536297,-0.007992527,0.32767153,0.107368626,0.48687360250955236,4.321786370543296,-inf,7.596505
1165.0022,15887.932,12587520,36225.105,-0.0066299564,-0.008031972,0.32829794,0.10777953,0.4877210878723658,4.332637512988768,-inf,7.3990736
1163.0372,15871.126,12587520,36174.035,-0.006635339,-0.007968257,0.32774386,0.107416034,0.4892949566953268,4.340272690835653,-inf,7.5334945
1163.5381,15865.27,12587520,36200.8,-0.006645043,-0.008092109,0.32788482,0.10750846,0.49085428091302247,4.377298348438998,-inf,7.916896
1164.1885,15864.898,12587520,36310.906,-0.0066363225,-0.008039995,0.32806835,0.10762884,0.49437583210746017,4.419308133491073,-inf,7.916896
1164.2657,15874.134,12587520,36180.832,-0.0066477736,-0.0080272,0.3280899,0.10764298,0.486482888504944,4.32096568950958,-inf,7.916896
1163.6586,15880.719,12587520,36173.168,-0.006639817,-0.0080581885,0.3279191,0.10753093,0.4882223189908603,4.336281714567428,-inf,7.916896
1163.103,15852.414,12587520,36125.633,-0.0066741346,-0.008082032,0.3277616,0.107427664,0.48647474261366,4.316227816947616,-inf,7.5334945
1163.3657,15846.146,12587520,36207.16,-0.006653514,-0.008072789,0.32783613,0.107476525,0.4911565739212211,4.393585769865116,-inf,7.596505
1164.27,15860.736,12587520,36261.94,-0.006655832,-0.008009642,0.3280909,0.107643634,0.4906932757483648,4.378208637958179,-inf,7.916896
1164.2102,15877.863,12587520,36288.25,-0.0066508483,-0.008057881,0.3280742,0.10763268,0.491806081879309,4.385365361134039,-inf,7.596505
1164.8612,15871.574,12587520,36158.664,-0.0066437493,-0.007977164,0.3282581,0.10775337,0.4859611834897789,4.329946163205578,-inf,7.853885
1165.6732,15888.289,12587520,36224.895,-0.006654702,-0.008048443,0.32848662,0.10790345,0.48895668386397534,4.359181060909533,-inf,7.3990736
1163.7966,15864.516,12587520,36268.395,-0.006636769,-0.008074772,0.32795784,0.107556336,0.49162622583617954,4.375143703633904,-inf,7.596505
1163.425,15873.426,12587520,36201.098,-0.006636966,-0.008007636,0.32785314,0.107487686,0.48991494615590336,4.366163378359347,-inf,7.532099
1163.6719,15852.742,12587520,36126.227,-0.006663144,-0.008085043,0.32792214,0.10753292,0.48706989125304356,4.3338511376627915,-inf,7.596505
1164.7313,15869.336,12587520,36328.504,-0.0066377986,-0.008013496,0.3282214,0.1077293,0.49213208298635025,4.3869985918311665,-inf,7.916896
1166.0039,15886.05,12587520,36218.125,-0.006605787,-0.008028601,0.32858062,0.10796523,0.4876080950002529,4.348173247249802,-inf,7.916896
1163.892,15858.213,12587520,36277.74,-0.0066460655,-0.008061169,0.32798436,0.10757373,0.49162226058790404,4.3875216819255884,-inf,7.5334945
1163.5549,15867.092,12587520,36180.48,-0.006657019,-0.008109885,0.3278895,0.107511535,0.48988503441586595,4.356830768022227,-inf,7.596505
1164.3649,15868.537,12587520,36249.918,-0.006646299,-0.008038643,0.328118,0.10766141,0.4899804568957416,4.358144989512862,-inf,7.916896
1164.0784,15887.1875,12587520,36192.07,-0.0066358284,-0.007989589,0.32803747,0.10760859,0.4885870494892452,4.341200118707797,-inf,7.3990736
1165.5146,15876.612,12587520,36245.883,-0.006632818,-0.008024372,0.32844248,0.10787447,0.4887840965687861,4.356731523676089,-inf,7.916896
1164.785,15883.849,12587520,36188.203,-0.0066372687,-0.008066049,0.32823664,0.10773929,0.48878420466051553,4.360544605774331,-inf,7.916896
1163.4905,15873.197,12587520,36213.023,-0.0066351374,-0.007997496,0.3278717,0.10749985,0.4896922061646339,4.3675694759377715,-inf,7.853885
1163.9825,15869.201,12587520,36294.164,-0.006647242,-0.008038434,0.3280099,0.107590504,0.49299788255877924,4.411199202089128,-inf,7.916896
1164.089,15869.334,12587520,36220.504,-0.006647047,-0.008036247,0.32804024,0.1076104,0.48900380588346043,4.35317964364163,-inf,7.3990736
1164.6388,15870.494,12587520,36247.477,-0.0066390983,-0.008022752,0.3281953,0.107712165,0.48951826541109356,4.347636059646506,-inf,7.853885
1166.3054,15875.964,12587520,36249.645,-0.0066485805,-0.008011044,0.3286651,0.10802075,0.48703645071220847,4.335196513283096,-inf,7.916896
1166.2257,15889.473,12587520,36219.19,-0.0066016214,-0.008004513,0.32864347,0.10800653,0.4863007590053364,4.32570877784379,-inf,7.596505
1164.841,15860.668,12587520,36197.707,-0.006650442,-0.008076219,0.3282521,0.10774944,0.4892885626387472,4.360891603164769,-inf,7.8524895
1164.5975,15858.8125,12587520,36151.266,-0.0066729425,-0.008057428,0.32818297,0.107704066,0.48648419696404227,4.330082809199888,-inf,7.8524895
1165.0061,15897.117,12587520,36190.12,-0.0066360575,-0.008044796,0.3282989,0.107780166,0.48717990215845475,4.33636560296568,-inf,7.596505
1164.6511,15861.34,12587520,36295.047,-0.006643492,-0.008131922,0.32819864,0.107714355,0.49157021329724193,4.391330929502095,-inf,7.853885
1163.5734,15853.309,12587520,36145.28,-0.006644792,-0.007991535,0.32789466,0.1075149,0.48727466958988713,4.3312816599567014,-inf,7.596505
1164.166,15877.572,12587520,36202.188,-0.006649355,-0.0079412535,0.3280617,0.107624486,0.4883679641624423,4.360946796545537,-inf,7.853885
1164.4408,15870.023,12587520,36282.977,-0.0066516344,-0.008024646,0.32813936,0.10767543,0.4909674541228383,4.3791080290899,-inf,7.8524895
1163.9386,15876.674,12587520,36212.23,-0.006640361,-0.008026101,0.32799792,0.10758263,0.489464955322968,4.352868353352129,-inf,7.853885
1163.0994,15866.74,12587520,36162.06,-0.0066497945,-0.008065918,0.32776114,0.10742737,0.4903471799504868,4.37800629686074,-inf,7.916896
1163.1515,15856.901,12587520,36301.08,-0.006679423,-0.008062302,0.32777515,0.107436545,0.4912408448693528,4.370954720873581,-inf,7.3990736
1163.4154,15885.888,12587520,36266.855,-0.006659748,-0.008051936,0.32785004,0.10748566,0.4933034579150935,4.4158278579290355,-inf,7.916896
1163.5444,15872.833,12587520,36179.266,-0.0066749505,-0.008054823,0.32788596,0.107509196,0.48675199187091045,4.318191202099018,-inf,7.3291044
1164.5961,15872.632,12587520,36169.78,-0.006649771,-0.008016029,0.32818326,0.10770426,0.487226681134646,4.347945864901813,-inf,7.853885
1162.3212,15865.857,12587520,36284.203,-0.00667841,-0.008006007,0.32754093,0.10728306,0.4946712488558867,4.43247556088652,-inf,7.532099
1164.3711,15866.234,12587520,36154.473,-0.00663792,-0.008012697,0.32811975,0.10766257,0.4869342396270146,4.322630146702924,-inf,7.8524895
1165.3842,15866.354,12587520,36290.67,-0.00664789,-0.00802325,0.3284053,0.10785004,0.4895031128499878,4.363926675389167,-inf,7.8524895
1163.2642,15864.106,12587520,36096.68,-0.006634668,-0.008008579,0.32780778,0.10745794,0.48554828586250776,4.311607194892209,-inf,7.853885
1163.5236,15872.593,12587520,36225.684,-0.006660168,-0.008072646,0.32788068,0.10750573,0.49114919883696245,4.3767539752237985,-inf,7.3990736
1163.8851,15865.317,12587520,36304.516,-0.006642384,-0.007985168,0.32798278,0.10757271,0.49123821947573393,4.371516652614826,-inf,7.336063
1164.8884,15887.195,12587520,36215.445,-0.0066257715,-0.008013692,0.32826602,0.10775859,0.4881071165693131,4.343772839755663,-inf,7.916896
1163.883,15873.016,12587520,36228.613,-0.0066743977,-0.008030556,0.32798153,0.10757188,0.48999917987119324,4.3634842362682775,-inf,7.224244
1162.2886,15870.807,12587520,36173.457,-0.006644323,-0.008047828,0.32753256,0.10727759,0.4911192298972923,4.377923842070096,-inf,7.916896
1165.1989,15879.637,12587520,36345.12,-0.0066466387,-0.007967253,0.32835314,0.10781579,0.492396071138485,4.398716716676212,-inf,7.916896
1165.926,15869.483,12587520,36364.688,-0.006626637,-0.0080664065,0.32855844,0.10795064,0.49184629530110513,4.383025277837165,-inf,7.916896
1162.9625,15863.443,12587520,36241.312,-0.006636003,-0.007976238,0.32772282,0.10740224,0.49113605377921354,4.356363736221788,-inf,7.278735
1165.3601,15872.153,12587520,36249.027,-0.0066341697,-0.007973219,0.3283984,0.10784551,0.48795874146306545,4.345128133732873,-inf,7.916896
1164.5983,15882.974,12587520,36140.242,-0.006633736,-0.007983101,0.32818407,0.10770478,0.4856141303625151,4.307889952400424,-inf,7.853885
1165.8661,15881.1,12587520,36211.7,-0.006627078,-0.007998975,0.32854146,0.10793948,0.48612938134176686,4.334233118439175,-inf,7.916896
1163.2853,15876.744,12587520,36231.742,-0.0066659446,-0.007930294,0.3278132,0.10746149,0.49047418795302644,4.379525848746815,-inf,7.8469267
1165.7391,15880.844,12587520,36164.09,-0.0066084038,-0.00798091,0.32850632,0.1079164,0.4847193475747199,4.293497572910066,-inf,7.1598387
1164.1089,15862.447,12587520,36220.6,-0.0066503943,-0.008062554,0.32804558,0.10761389,0.48812688158216005,4.338106234546167,-inf,7.916896
1165.4463,15881.211,12587520,36295.223,-0.0066352743,-0.008084296,0.328423,0.10786165,0.4904052824704453,4.376995171091744,-inf,7.596505
1166.0597,15882.689,12587520,36266.16,-0.006627897,-0.008041808,0.32859606,0.10797537,0.48965210514637436,4.3677926076521825,-inf,7.8469267
1164.2487,15869.939,12587520,36285.586,-0.0066459742,-0.00800734,0.32808506,0.10763982,0.49306679169210205,4.399156135123066,-inf,7.596505
1164.3743,15882.365,12587520,36092.04,-0.006625977,-0.00800803,0.3281209,0.10766331,0.48551032913166026,4.320713990237111,-inf,7.916896
1164.8888,15889.408,12587520,36254.145,-0.0066204644,-0.007932007,0.32826617,0.107758686,0.49006495654320065,4.367862517940301,-inf,7.916896
1163.4824,15859.9,12587520,36247.395,-0.006650343,-0.007982076,0.32786906,0.10749811,0.4910600656820815,4.384408724625293,-inf,7.596505
1163.1824,15849.282,12587520,36194.76,-0.006633575,-0.008002421,0.32778484,0.1074429,0.4899544126150299,4.35584697441997,-inf,7.3990736
1163.1207,15875.898,12587520,36179.758,-0.006659595,-0.008014996,0.32776684,0.10743109,0.4874832065411664,4.338535391630396,-inf,7.8524895
1163.7809,15856.648,12587520,36151.223,-0.006661645,-0.008040305,0.32795295,0.10755315,0.4873495189092629,4.324800011962292,-inf,7.853885
1163.9756,15885.3,12587520,36235.35,-0.006645185,-0.008001497,0.32800803,0.10758926,0.4896275269981971,4.371027049953471,-inf,7.596505
