MMD,L2_loss,L2_loss_norm,L2s_loss,L2s_loss_norm,Dot_loss,Dot_loss_norm
0.00024337394279427826,4.247959136962891,0.22088509798049927,19.36016845703125,0.052364468574523926,-356.5163269042969,-0.9738177061080933
0.0002431666071061045,4.262293338775635,0.22167573869228363,19.493541717529297,0.05274571478366852,-356.294189453125,-0.9736272096633911
0.0002408173750154674,4.255423545837402,0.22130410373210907,19.428394317626953,0.05256492644548416,-356.39422607421875,-0.9737175703048706
0.0002445032587274909,4.260763645172119,0.22159916162490845,19.48889923095703,0.05273636057972908,-356.2720642089844,-0.9736318588256836
0.00024410613696090877,4.248260021209717,0.22097483277320862,19.375652313232422,0.05244271084666252,-356.2851867675781,-0.9737786650657654
0.00024482252774760127,4.257175922393799,0.2213604897260666,19.436756134033203,0.05256412923336029,-356.4290466308594,-0.9737178683280945
0.0002423417172394693,4.2658891677856445,0.22188042104244232,19.531848907470703,0.05285736918449402,-356.208984375,-0.9735713601112366
0.00024406181182712317,4.2486443519592285,0.22093306481838226,19.374605178833008,0.05240887776017189,-356.4704284667969,-0.9737955927848816
0.0002440759853925556,4.249660015106201,0.2210274487733841,19.370908737182617,0.05241623520851135,-356.3388366699219,-0.9737918376922607
0.00024280927027575672,4.261926651000977,0.2216321974992752,19.49090003967285,0.052728135138750076,-356.3514099121094,-0.9736358523368835
0.0002457543450873345,4.263501167297363,0.2217579185962677,19.524572372436523,0.052841488271951675,-356.2704772949219,-0.9735792875289917
0.00024489371571689844,4.247648239135742,0.22091765701770782,19.354248046875,0.05236779898405075,-356.37506103515625,-0.9738160967826843
0.00024182771448977292,4.254306316375732,0.22125685214996338,19.42913246154785,0.052569009363651276,-356.30908203125,-0.9737155437469482
0.00024428259348496795,4.267035484313965,0.22191429138183594,19.55109977722168,0.05290127918124199,-356.3038330078125,-0.9735493063926697
0.00024343765107914805,4.259250640869141,0.22151903808116913,19.461240768432617,0.05266077443957329,-356.260009765625,-0.9736696481704712
0.0002447674924042076,4.268495559692383,0.22196021676063538,19.573015213012695,0.05294549837708473,-356.3941345214844,-0.9735272526741028
0.00024281672085635364,4.258059978485107,0.22144410014152527,19.477989196777344,0.05269838869571686,-356.3624267578125,-0.9736508727073669
0.00024394688080064952,4.249157905578613,0.22096996009349823,19.368764877319336,0.052396249026060104,-356.4186706542969,-0.9738019108772278
0.0002424867416266352,4.254518508911133,0.2212551236152649,19.450220108032227,0.05262136831879616,-356.42095947265625,-0.9736893773078918
0.00024092901730909944,4.256174087524414,0.22135914862155914,19.43859100341797,0.05260321870446205,-356.33837890625,-0.9736983180046082
0.00024370968458242714,4.256378173828125,0.22138673067092896,19.43227767944336,0.05258848890662193,-356.24371337890625,-0.9737057089805603
0.00024107782519422472,4.251126289367676,0.22112548351287842,19.38471794128418,0.052468981593847275,-356.3081970214844,-0.9737655520439148
0.00024456606479361653,4.247705459594727,0.22090497612953186,19.349206924438477,0.05235099792480469,-356.42041015625,-0.9738245010375977
0.00024456216488033533,4.247532367706299,0.2208997756242752,19.357210159301758,0.05237426981329918,-356.3841247558594,-0.9738128781318665
0.00024181712069548666,4.262197017669678,0.22169287502765656,19.5022029876709,0.05277949944138527,-356.2430114746094,-0.9736102819442749
0.00024346724967472255,4.254314422607422,0.22120851278305054,19.423728942871094,0.05252803489565849,-356.47662353515625,-0.9737359881401062
0.0002450897009111941,4.258647918701172,0.22148381173610687,19.47481918334961,0.05269410461187363,-356.31903076171875,-0.9736528992652893
0.0002431195753160864,4.2584333419799805,0.22143830358982086,19.475688934326172,0.052680280059576035,-356.435791015625,-0.973659873008728
0.00024326215498149395,4.260986328125,0.22160224616527557,19.475446701049805,0.0526924692094326,-356.32537841796875,-0.9736537933349609
0.0002447334991302341,4.243549346923828,0.22067929804325104,19.304603576660156,0.05222349613904953,-356.4684143066406,-0.9738882184028625
0.00024333075270988047,4.257029056549072,0.2213662713766098,19.459455490112305,0.05263691768050194,-356.40814208984375,-0.9736815690994263
0.000244807917624712,4.251336574554443,0.2211071103811264,19.401700973510742,0.052496254444122314,-356.32757568359375,-0.9737519025802612
0.00024361483519896865,4.257464408874512,0.22142097353935242,19.46086883544922,0.05265634506940842,-356.32342529296875,-0.9736717939376831
0.00024237236357294023,4.254891872406006,0.22124825417995453,19.429218292236328,0.05254707112908363,-356.45654296875,-0.9737264513969421
0.00024292466696351767,4.242476940155029,0.22065362334251404,19.291240692138672,0.05220172554254532,-356.37542724609375,-0.9738991260528564
0.0002451620530337095,4.260565757751465,0.22159254550933838,19.484477996826172,0.052722953259944916,-356.27728271484375,-0.9736385345458984
0.00024309358559548855,4.2444748878479,0.22073039412498474,19.32602882385254,0.05228386074304581,-356.4365234375,-0.973858118057251
0.00024282981758005917,4.254717826843262,0.22128994762897491,19.428508758544922,0.05257241427898407,-356.26513671875,-0.9737138152122498
0.00024506630143150687,4.255945205688477,0.2213214933872223,19.440704345703125,0.05259239301085472,-356.3868713378906,-0.973703920841217
0.00024262687657028437,4.252565860748291,0.2211732119321823,19.40420913696289,0.052506208419799805,-356.2944030761719,-0.9737467765808105
0.00024238118203356862,4.244846343994141,0.22076191008090973,19.329084396362305,0.052296049892902374,-356.3227233886719,-0.9738518595695496
0.00024297021445818245,4.253204822540283,0.22119702398777008,19.420795440673828,0.05254632607102394,-356.3711853027344,-0.9737268090248108
0.00024403922725468874,4.244228839874268,0.2207339107990265,19.316661834716797,0.05226454883813858,-356.4410705566406,-0.9738677740097046
0.00024336299975402653,4.25445556640625,0.22125019133090973,19.42457389831543,0.05254942178726196,-356.3974914550781,-0.9737252593040466
0.00024349763407371938,4.256260395050049,0.2213740199804306,19.438262939453125,0.05260010063648224,-356.26824951171875,-0.9736999273300171
0.00024342446704395115,4.243696212768555,0.22072702646255493,19.308916091918945,0.05225251615047455,-356.3009338378906,-0.9738737344741821
0.0002431162283755839,4.258525848388672,0.2214583158493042,19.47770881652832,0.052693095058202744,-356.3851013183594,-0.9736535549163818
0.00024343121913261712,4.245522499084473,0.22077824175357819,19.336753845214844,0.05230993404984474,-356.4331970214844,-0.9738450050354004
0.00024447671603411436,4.248265743255615,0.22096386551856995,19.352275848388672,0.0523739829659462,-356.3218078613281,-0.973812997341156
0.0002447194419801235,4.252774715423584,0.22114445269107819,19.42084312438965,0.05253172293305397,-356.4591064453125,-0.9737341403961182
0.0002438318042550236,4.255434989929199,0.22131548821926117,19.43546485900879,0.05258544161915779,-356.34332275390625,-0.9737073183059692
0.00024065517936833203,4.247923374176025,0.2209046185016632,19.369583129882812,0.052397992461919785,-356.41265869140625,-0.9738009572029114
0.00024279483477585018,4.260631561279297,0.22157490253448486,19.49574089050293,0.05274663120508194,-356.3553466796875,-0.9736267328262329
0.00024393328931182623,4.2479448318481445,0.2209148406982422,19.36332130432129,0.05238579586148262,-356.4171142578125,-0.9738070964813232
0.0002441753458697349,4.259707450866699,0.2215130627155304,19.483396530151367,0.05270449072122574,-356.356689453125,-0.9736476540565491
