L2_norm,Nuclear_norm,L0_norm,L1_norm,Mean,Median,Std,Var,Skewness,Kurtosis,Entropy,Range
2449.4233,7481.38,12587520,143099.83,0.052079074,0.056388937,0.68842167,0.47392437,-2.1937117470761534,37.08048992801079,-inf,17.283485
2449.4348,7475.6597,12587520,143002.98,0.052082505,0.056496926,0.68842506,0.4739291,-2.1898598099430937,36.972801281442564,-inf,17.236101
2449.6423,7472.187,12587520,143156.55,0.052081984,0.056392156,0.6884836,0.4740097,-2.195934695810291,37.12472497411713,-inf,16.990616
2449.4028,7474.6323,12587520,143149.9,0.05208389,0.056396678,0.68841577,0.47391623,-2.19479381089212,37.14331237750862,-inf,17.283485
2449.5662,7472.964,12587520,143152.4,0.052073434,0.056383893,0.6884625,0.47398058,-2.1965793690029525,37.10877791758284,-inf,16.86151
2449.421,7478.4653,12587520,143116.3,0.0520822,0.056505598,0.68842113,0.47392368,-2.1954338068319625,37.0877944000675,-inf,17.125362
2449.174,7470.2144,12587520,143097.22,0.052082326,0.056560937,0.68835133,0.47382754,-2.1941709891515244,37.09529676477222,-inf,17.236101
2449.3782,7481.566,12587520,143099.39,0.052079674,0.0564306,0.6884095,0.47390768,-2.195654082051096,37.06340621271421,-inf,17.18871
2449.438,7476.8125,12587520,143086.78,0.052083727,0.0564958,0.6884257,0.47392997,-2.1934678427135164,37.06414231495493,-inf,17.283485
2450.075,7482.3984,12587520,143177.77,0.052066095,0.056413896,0.6886069,0.4741795,-2.1954288704386773,37.12347995639868,-inf,17.236101
2449.3765,7471.29,12587520,143097.47,0.052086145,0.056407362,0.68840796,0.47390553,-2.1941681991165916,37.0722574828239,-inf,17.18871
2449.3079,7480.8154,12587520,143044.89,0.05207386,0.05642706,0.6883893,0.4738798,-2.1935386261041914,37.02246893477174,-inf,17.124304
2449.4192,7477.4697,12587520,143093.19,0.05207585,0.05642412,0.6884211,0.47392353,-2.1933756298926954,37.06834304795603,-inf,17.125362
2449.3289,7474.292,12587520,143089.42,0.05208986,0.056406397,0.6883942,0.47388655,-2.1955658750509346,37.05301163137982,-inf,17.03852
2449.5918,7477.3643,12587520,143137.44,0.052074775,0.05640456,0.6884694,0.47399014,-2.194617985767332,37.11609429370557,-inf,17.197704
2449.6763,7484.7134,12587520,143125.67,0.052071363,0.056478083,0.6884941,0.4740241,-2.196240131286385,37.08046542788935,-inf,17.150318
2449.5974,7479.896,12587520,143098.92,0.052077238,0.056444213,0.688471,0.47399235,-2.1934044023299863,37.06642186443465,-inf,17.283485
2449.4624,7477.628,12587520,143093.9,0.052072946,0.056518577,0.6884336,0.4739408,-2.192444523316622,37.08145304617791,-inf,17.236101
2449.7058,7470.3374,12587520,143133.19,0.052072532,0.056344315,0.68850243,0.47403562,-2.1930963530529164,37.101127275840064,-inf,17.283485
2449.7295,7475.5576,12587520,143179.22,0.052073408,0.056386743,0.6885089,0.47404453,-2.1967173760861423,37.14280103163815,-inf,17.236101
2449.4224,7478.587,12587520,143087.28,0.052090164,0.05645226,0.6884201,0.47392222,-2.1936134757513615,37.072789607480956,-inf,17.18871
2449.5095,7479.6284,12587520,143120.69,0.052079998,0.056390256,0.68844587,0.47395775,-2.194349755946012,37.103577782304654,-inf,17.283485
2449.306,7475.868,12587520,143102.6,0.052081827,0.056435294,0.6883887,0.47387904,-2.194963304009922,37.091619334633286,-inf,17.283485
2449.4033,7482.843,12587520,143110.48,0.052080877,0.056462493,0.688416,0.47391656,-2.19574629584746,37.08504623793511,-inf,17.197704
2449.073,7474.86,12587520,143036.19,0.05207906,0.0565271,0.6883225,0.47378784,-2.1908408374187505,37.03501330472244,-inf,17.236101
2449.2493,7481.474,12587520,143105.86,0.052084386,0.056373518,0.6883724,0.47385654,-2.196278408127082,37.085101841995964,-inf,17.283485
2449.1384,7479.662,12587520,143067.0,0.052079983,0.05642096,0.6883415,0.47381398,-2.1931646737183725,37.073616064920806,-inf,17.18871
2449.2637,7480.3804,12587520,143102.36,0.052084353,0.05638118,0.6883768,0.47386256,-2.193177897841763,37.108219771493566,-inf,17.197704
2449.8457,7471.991,12587520,143089.4,0.052075844,0.056295715,0.68854195,0.47408998,-2.1904534922265744,37.05161851166848,-inf,16.990616
2449.6267,7478.052,12587520,143107.3,0.052085705,0.05647905,0.6884788,0.4740031,-2.1934769874089017,37.07863151122956,-inf,17.18871
2449.265,7473.2896,12587520,143066.98,0.05208713,0.056462288,0.6883763,0.47386193,-2.192690006624063,37.053100172209064,-inf,17.283485
2449.4365,7475.117,12587520,143142.86,0.052084994,0.05640932,0.688425,0.47392902,-2.1955350356812287,37.126769771527215,-inf,17.283485
2449.78,7478.811,12587520,143142.05,0.05206605,0.056426447,0.6885242,0.47406554,-2.194979892469386,37.111787455540004,-inf,17.18871
2449.796,7480.5273,12587520,143148.75,0.05207883,0.05643499,0.6885273,0.4740698,-2.1948147560039852,37.11303946308599,-inf,17.236101
2449.6672,7478.077,12587520,143110.27,0.052079033,0.056436382,0.68849087,0.4740197,-2.193569204122625,37.07958071584068,-inf,17.150318
2449.669,7475.533,12587520,143162.06,0.052074224,0.05641062,0.6884919,0.4740211,-2.196008104400303,37.13217248802786,-inf,17.18871
2449.1758,7480.294,12587520,143091.38,0.052084714,0.056368575,0.68835163,0.47382796,-2.1934967286019957,37.09198512086098,-inf,17.197704
2449.56,7472.863,12587520,143113.08,0.05209129,0.05641965,0.6884591,0.47397593,-2.1936093083213386,37.09313624240976,-inf,17.150318
2449.5066,7475.9883,12587520,143133.03,0.052080512,0.056438364,0.6884454,0.47395703,-2.1956936655323895,37.106993281398424,-inf,17.236101
2449.46,7468.045,12587520,143122.97,0.052079268,0.056407668,0.68843186,0.47393847,-2.1938790203876875,37.101321565337834,-inf,17.141323
2449.9,7465.2437,12587520,143130.73,0.052076954,0.05637949,0.68855697,0.47411066,-2.1920698813773627,37.096117365511795,-inf,17.141323
2449.105,7479.0645,12587520,143080.39,0.05208744,0.056440245,0.6883313,0.4738,-2.1953719128088083,37.07091231403148,-inf,17.283485
2449.4033,7475.574,12587520,143135.97,0.052074492,0.056426127,0.6884164,0.47391716,-2.195852468512715,37.11797620061179,-inf,17.283485
2449.3943,7474.126,12587520,143128.2,0.05208832,0.056447733,0.68841285,0.47391227,-2.1948206494076055,37.11175919278019,-inf,17.039581
2449.8762,7477.4824,12587520,143132.31,0.052078795,0.056446392,0.68855023,0.47410145,-2.1944751758292083,37.08517559837408,-inf,17.236101
2449.5515,7479.6787,12587520,143094.88,0.052076794,0.05631821,0.68845785,0.47397423,-2.191801777581196,37.079750079708994,-inf,17.283485
2449.446,7475.94,12587520,143118.05,0.05207318,0.05649189,0.6884289,0.47393435,-2.195326061583756,37.095045882411924,-inf,17.283485
2449.4717,7487.612,12587520,143062.8,0.052077435,0.05637628,0.6884359,0.47394404,-2.19257393818006,37.04324453577603,-inf,17.125362
2449.493,7475.791,12587520,143136.19,0.052077908,0.05627364,0.6884414,0.47395155,-2.1964337135418113,37.10226206879268,-inf,17.283485
2449.2935,7481.4385,12587520,143105.75,0.052090812,0.056461588,0.6883841,0.4738727,-2.1951570376434897,37.09071013520014,-inf,17.283485
2449.6292,7476.584,12587520,143128.67,0.052082956,0.056394305,0.6884794,0.47400388,-2.1945867019780136,37.1029578354556,-inf,17.197704
2449.4463,7475.922,12587520,143088.62,0.05208031,0.05637984,0.6884286,0.4739339,-2.1932623773987086,37.06973559100017,-inf,17.283485
2449.4119,7475.073,12587520,143074.22,0.05207676,0.056475513,0.6884188,0.47392046,-2.193461587271967,37.05175885528316,-inf,17.009268
2449.442,7468.1816,12587520,143124.25,0.052082483,0.056482896,0.688427,0.47393167,-2.194837901678431,37.097478302510304,-inf,17.197704
2449.432,7479.0225,12587520,143081.89,0.052080736,0.05652148,0.688424,0.4739276,-2.1932591098228973,37.07203954004397,-inf,17.125362
2449.5117,7486.4077,12587520,143033.7,0.052085046,0.05647047,0.6884462,0.47395816,-2.1913125332616974,37.00157053422811,-inf,17.283485
2449.139,7477.5913,12587520,143072.61,0.052091766,0.05647224,0.6883406,0.4738128,-2.192536134768919,37.07800201168922,-inf,17.283485
2449.727,7471.509,12587520,143184.8,0.052076448,0.056405574,0.68850803,0.4740433,-2.1982250777165535,37.12514120246556,-inf,17.283485
2449.4207,7477.979,12587520,143056.69,0.052076492,0.05642339,0.6884216,0.47392434,-2.1923076074878405,37.033453310522056,-inf,17.030586
2449.5933,7472.6963,12587520,143135.47,0.052084222,0.056379136,0.6884696,0.47399035,-2.193966032566515,37.1195397481855,-inf,17.283485
2449.4033,7483.183,12587520,143106.52,0.052079868,0.056480262,0.6884164,0.47391716,-2.1955007808173708,37.081459319643294,-inf,17.18871
2449.6873,7487.1284,12587520,143155.25,0.05207485,0.0563551,0.68849707,0.47402817,-2.195291883152773,37.130225319689416,-inf,17.236101
2449.4124,7480.084,12587520,143080.45,0.052082766,0.056334376,0.68841845,0.47392,-2.1929925608746124,37.063928093533804,-inf,17.09254
2449.5574,7486.6997,12587520,143157.98,0.05207421,0.056409378,0.68846047,0.47397783,-2.197134507985173,37.125453843644635,-inf,17.236101
2449.4243,7487.4937,12587520,143060.1,0.05208539,0.056467526,0.68842167,0.47392437,-2.193082377508727,37.03152058263354,-inf,16.994255
2449.5837,7479.876,12587520,143118.06,0.05208191,0.056449495,0.6884669,0.47398666,-2.1945168075026147,37.0799321446011,-inf,17.18871
2449.3718,7485.9526,12587520,143102.52,0.052083585,0.056462422,0.6884071,0.47390434,-2.1944315960561793,37.08531711871425,-inf,17.283485
2449.204,7473.777,12587520,143082.33,0.052087326,0.056493603,0.68835974,0.47383916,-2.19394370055934,37.068337210267394,-inf,17.283485
2449.2144,7476.3716,12587520,143095.12,0.052077483,0.056508064,0.68836313,0.47384378,-2.1950081878654446,37.0919746567081,-inf,17.197704
2449.572,7474.295,12587520,143107.12,0.05208251,0.05639361,0.6884636,0.47398216,-2.1944281506623073,37.06457925274353,-inf,17.283485
2449.2168,7482.5293,12587520,143083.95,0.05208217,0.056468926,0.6883633,0.47384405,-2.195064222248783,37.07149474189277,-inf,17.197704
2449.2903,7471.9473,12587520,143122.8,0.052086428,0.05643381,0.6883835,0.47387186,-2.1948279947076643,37.1013455710109,-inf,17.283485
2449.6072,7485.005,12587520,143074.19,0.052076507,0.056391343,0.68847406,0.47399655,-2.192440733611136,37.04158019401833,-inf,17.283485
2449.1858,7480.749,12587520,143101.33,0.05208776,0.056445923,0.68835425,0.4738316,-2.1957875771871804,37.08895715854409,-inf,17.197704
2449.856,7481.986,12587520,143156.58,0.052074406,0.056384243,0.68854445,0.4740935,-2.194765453977521,37.112806522763414,-inf,16.980743
2449.1248,7475.8574,12587520,143068.02,0.05208243,0.056429125,0.6883374,0.47380838,-2.1928249457463225,37.074750736781645,-inf,16.981804
