codebert-small,codebert-base,codegen-small,codegen-base,codet5-small,codet5-base,codet5-large,polycoder-small,polycoder-base,polycoder-large
0.5294692956470219,0.5284112196354511,0.5007144599728156,0.47182511849580033,0.5267176445474506,0.5216829344265151,0.5074917553933015,0.4954404166521451,0.5028382358066428,0.4896229045411773
0.5543525968877426,0.530453856341268,0.49402347698044824,0.465950427804691,0.5103917985222877,0.5047436439201198,0.48444143606454537,0.5069834105879483,0.5409507545394348,0.4898750348517059
0.5133179804307672,0.5314803479942842,0.5204250056634022,0.47509464416408187,0.4994227686195239,0.5193549493778971,0.5340713545115533,0.47152152746314435,0.4854687445544209,0.5371290471543582
0.5216426371414631,0.5423600704004461,0.5066566758442825,0.46280124943365974,0.5057755811521973,0.5190717792667201,0.5018248135433729,0.48370927795978114,0.44811697321646393,0.46256327762868993
0.5137462752239222,0.5424439323179869,0.4870389772766877,0.4646984891785453,0.5128521111420904,0.5240721822395706,0.5067408100407765,0.479546405046527,0.5059492951242464,0.48699813543372944
0.5385533383577876,0.5432553235980901,0.5096931307287492,0.43182516206043287,0.5313578224654096,0.5001699020667062,0.5163367371832851,0.5015950101069948,0.4907101144007249,0.5160889633360053
0.5384438822186596,0.5398992132227373,0.5473155473460426,0.4796150193426968,0.5175385764820688,0.5513539887777507,0.48388326421078315,0.5163007963614819,0.46782915258076885,0.4880888849196668
0.5126231245425714,0.5513501768724078,0.4988784829923675,0.44708639737915173,0.5115451721674276,0.5260527393440908,0.5184289286585577,0.5076121026905517,0.4872625182971457,0.5212717932074026
0.5196166094517827,0.5426922507231728,0.49780760987000316,0.4835401927299342,0.5011811460983515,0.5134693675286656,0.49281074652354234,0.4605789086188269,0.45570429852228767,0.46208896769246854
0.5212903081762102,0.5188830899522532,0.4838805414212526,0.4552656571289165,0.5378968738019726,0.5253709528456418,0.519443984595546,0.49227844117032027,0.4579372582162897,0.51280037814101
0.5086984957132402,0.5338295708012406,0.5183516014358903,0.4922945056285505,0.50358046823267,0.5256478605408985,0.5212815952497125,0.5439482735336145,0.5041773036977659,0.5126449068588158
0.5434706962499564,0.5273449752552888,0.5196694315686753,0.4882054203115742,0.5416107587216394,0.5050780024744712,0.5032891297529015,0.48570208761718886,0.5368091193845189,0.47254475176872407
0.5164497329488028,0.5297540994319172,0.4640923962290454,0.45210939950510576,0.5245034721012094,0.5116143310215034,0.4967459942320426,0.5002774522531628,0.5143940268532394,0.5054265195343812
0.5172137476910744,0.5304729158679817,0.48514119297389613,0.46563730700867806,0.528569685986129,0.5519636213536403,0.5281612675565468,0.5058858541281845,0.5361180754016659,0.5313725255288747
0.5223369484717527,0.5430532926149235,0.5191188835255987,0.49355570173910013,0.5220545951974349,0.49831976658069915,0.5120739378942599,0.49868979367790056,0.4829599662809745,0.5199074033736452
0.5350834153800579,0.5261790767783082,0.490794793155125,0.45425604677098946,0.5073831160910326,0.4981038493709267,0.5158989126267731,0.47291777393440915,0.49773246087896006,0.550007841633848
0.5078144059526714,0.5422560598403792,0.5063348421217719,0.4742113712403722,0.5262692011117694,0.5471342095633082,0.5449935524343916,0.4837057383333915,0.5127780512668595,0.5272148259157285
0.5416404371275224,0.5451727119855017,0.49476026382741434,0.4557399670651378,0.5017758033318231,0.5221120460565295,0.4948811556825707,0.486871253441606,0.536600553706479,0.4942892212386296
0.5148127918830376,0.5318206966856027,0.4768464869480361,0.4780657520998153,0.5306150454814763,0.5174057043529781,0.46796747028892066,0.48173879517652385,0.5456919479489771,0.4737386949778692
0.5362204522880145,0.5427526966507511,0.4953445744606698,0.5031263069389746,0.5116388361272783,0.5269251211096784,0.5132902079775555,0.502118602533719,0.5058910274282926,0.4941095171296135
0.5104258333914194,0.5386739579339909,0.5003613141707037,0.48269340518593384,0.493922733767818,0.5202779750287526,0.5215764733558708,0.507494205903879,0.5105870225316279,0.5348231167009375
0.5044427756769944,0.5265150690063778,0.47159422594360995,0.4457783692886767,0.5253911014881678,0.5058425617746488,0.5045824547799115,0.4954643772000139,0.5040455206844875,0.49320772923709616
0.5340035570522428,0.5160546561879205,0.5284242890251978,0.5177346173282682,0.5199242846687345,0.530727768968041,0.48439133673718326,0.49314074861464474,0.4847864134980657,0.5246676563099013
0.5536517508625798,0.534417421060886,0.5057979080263479,0.4718959110235946,0.5299972445369951,0.5054981288990347,0.534557100163803,0.4990413058062942,0.5322832986268428,0.4989985580106646
0.5263949939880808,0.5334505584985885,0.4861791203429408,0.49511694925591604,0.5077381678458159,0.47347621806712437,0.4790301641515352,0.5089059722754679,0.5201709694002021,0.4924627740215384
0.5352195548565852,0.5538044993552435,0.5032918525424319,0.4793895723695675,0.4875840797407033,0.5196321293521068,0.5038407669117902,0.5175949382253511,0.5416412539643816,0.4807166599867564
0.5310754691910919,0.5504538345589517,0.5035080420311574,0.4900661746767504,0.5229035609730597,0.5195441832502701,0.5036161367755201,0.4819500836440943,0.49866338261945425,0.5087804516781096
0.5149037330533579,0.5213902345519813,0.49477986791203427,0.46837588871850283,0.4923908923779319,0.5373525881748161,0.5214784529327711,0.48240832912208553,0.523268414770153,0.4992561339002544
0.5201331226257275,0.5033365062907329,0.4753309822953333,0.474896425086258,0.4903172158714669,0.5159530961384309,0.5314798034363781,0.5298624664552329,0.498910884187781,0.47987368434809885
0.5362847101209355,0.5345875954065451,0.5313316836859164,0.49406676933398386,0.5153233149200154,0.5285372847907155,0.5317482704840902,0.49746481066810716,0.4898807527097201,0.5451808803540934
0.5274269312201582,0.5421542275119366,0.4895510228975708,0.4706815468929705,0.5150869767887638,0.5336618469661589,0.4751444712124908,0.513989148050047,0.501645926271216,0.49571923030007325
0.5149873226919457,0.5430075497508102,0.5186521974000627,0.46864871222946364,0.5107354145610428,0.5191267796152372,0.4746557304917576,0.5307893040114314,0.5304718267521695,0.5328009009165998
0.5261793490572613,0.5521392412783606,0.5084128750914858,0.4960770048443871,0.49510496898198164,0.5278535923395951,0.521258996096609,0.5005913898860349,0.49873934844735657,0.4726043808594431
0.5142017979123827,0.5451166225211725,0.5336117476387969,0.43949362649426693,0.5222315765169205,0.5020113246262154,0.47642009810755237,0.49960846286550725,0.5298031096434671,0.545910043390374
0.4995646259540655,0.5369275607290976,0.4803311129892308,0.4636104624821385,0.5302213301153591,0.5226775694420241,0.5149824216707908,0.49021756177464887,0.5022580093576829,0.5589227991147667
0.5334742467675043,0.5324447600460043,0.48766685254243197,0.45957419928205484,0.5271881425783291,0.5016173369811453,0.5151730169379292,0.47096226649356987,0.4989174188826543,0.4744727590353047
0.5316889136723242,0.537819002021399,0.47908843184748895,0.4849620334227861,0.5054325096713483,0.4957785871118392,0.5135771899940751,0.4750429111630014,0.4852865899348273,0.5184703150594221
0.512850205189419,0.5416276400167288,0.4901876110898128,0.47501350503607154,0.5160165371344927,0.5352821790157878,0.5162958953403269,0.4915255898651239,0.493838599571324,0.5314917837103127
0.48991941632105396,0.5315587643327642,0.5198186404349493,0.4632330838532046,0.48011601261631753,0.5311217566131112,0.5358738411807757,0.4972036951521277,0.4957200471369323,0.542871410274283
0.5409684526713833,0.5155890591781969,0.5260192490328652,0.446844069110933,0.527704383473321,0.5426151957794584,0.5095501842783955,0.4816072844421984,0.5122767857142857,0.5109434356811766
0.5353164861638727,0.5449788493709268,0.5436746331857945,0.4687919309587705,0.5297377626947339,0.49902306311643957,0.5319552024884118,0.4794108101279057,0.4975108258111735,0.5143196946990556
0.5176450375527133,0.5407100599449344,0.4864497656222772,0.48738313787334886,0.5060391471787543,0.517668998100582,0.5288223608545639,0.4712800160317848,0.506475065782595,0.5189887341860384
0.5227666046596731,0.5316867354406998,0.5208729045411773,0.5218482077510194,0.507667919875928,0.5226612327048409,0.5019712996201163,0.4792885568779842,0.48309692259436104,0.5233797768619524
0.5327235736939323,0.5553853509566793,0.5448247394834977,0.44518806851845394,0.5105987305266093,0.5003738390025442,0.513819790541247,0.5040879962011641,0.527550273585892,0.5261142743874812
0.5172393419126615,0.5324491165092531,0.5059757061826926,0.50565904576029,0.4888017112187641,0.5304413315094274,0.5064524666294915,0.46000440002788134,0.5098322652737601,0.544313399609661
0.5090170620883142,0.5273575000871292,0.48605223835081734,0.45238412896873803,0.5155016576342661,0.5072072238873593,0.5207204283274667,0.4990018253581013,0.4992594012476911,0.5267405159795071
0.5261815272888858,0.5278960678562715,0.5349780434252257,0.40829481493744124,0.501253027741958,0.46916849275084516,0.49084216969295646,0.487657050500122,0.47020941518837356,0.5292890469800997
0.5260557344125745,0.5209684744536994,0.49841261370369083,0.47089882549750817,0.49973480029972467,0.5147509845606942,0.4993078669013349,0.5110183123932667,0.5261333339141951,0.5148511832154183
0.5143341254835674,0.5346134619070854,0.4936433755619838,0.49197485013766423,0.50980639877322,0.5334187018610811,0.5125438913672324,0.5081329723277455,0.4950823698288782,0.4774465897605688
0.5226261087198969,0.5388509392534765,0.491565887150176,0.49191876067333495,0.5350787866378559,0.5422546984456139,0.5164129752901405,0.4815356750775451,0.474195579061095,0.5533514271773603
0.49725842322169167,0.5509885904227512,0.5255816967553062,0.47048713972048933,0.5102567481615725,0.5143303135782247,0.5182132837277384,0.4799496501760011,0.4745694180636392,0.4941912008155299
0.5214291704422681,0.548441148537971,0.506276029867912,0.48950201268602095,0.5339447447983828,0.5305148468267522,0.5034688338619175,0.5035837355801067,0.5122302260133134,0.4829569712124908
0.5250619162339246,0.5300593241382916,0.5247408993482731,0.5013083003694281,0.5040444315686753,0.5066030368905308,0.5176512999686335,0.5049748087512633,0.4813469857630781,0.5324463937197226
0.4853336941937058,0.53598384187781,0.5014065930714808,0.5102556590457603,0.5112745268880912,0.5263639541874325,0.5064445705398529,0.4958409389920887,0.4976932527097201,0.5463930662530931
0.5343362819328756,0.538809008294706,0.5169575331962499,0.4231699587007284,0.5297698916111944,0.5577364797163071,0.5076248998013453,0.48348219731293346,0.5291989226466385,0.4879549236747639
0.5041743086292825,0.5177651125710103,0.508006634893528,0.4544243151639773,0.5044136418290176,0.5225953411982016,0.49387808001951694,0.4777937454257136,0.519314924371798,0.555592827518907
0.532995580368034,0.5237133185794445,0.520369733035932,0.462429860941693,0.521597166556303,0.5284689427734989,0.5065363285470323,0.4861837490851427,0.5419276914229951,0.5200168595127732
0.5222710569651134,0.5262689288328164,0.5439480012546615,0.49063278717805736,0.5118498523158959,0.5445110741295787,0.5266942285574879,0.5125506983410588,0.533457637751368,0.5145391515352177
0.502979004025372,0.5625778717805737,0.5196111638727215,0.4522885590562158,0.5136716707907852,0.5178152118983724,0.5028752657442582,0.5060745434426515,0.49807879970724567,0.539853470358624
0.4978106049384867,0.5210281035444185,0.5250295150385111,0.481629883595302,0.5180869462935211,0.5082407947931552,0.5135153826717318,0.4866466233053358,0.5186867768271006,0.5288975098456069
0.5282429512424633,0.52313445352525,0.5062920943261422,0.4833142011988987,0.5055909760220263,0.5260203381486774,0.518171352768968,0.5040150254417454,0.5213434025720559,0.5047131486773777
0.5190102442233298,0.5659356158296448,0.5142461793817308,0.48341167706409227,0.5111111595162583,0.5203367872826125,0.5221079618722336,0.5277237152789879,0.5162052264489597,0.5330568431324714
0.5148683367894609,0.5398855992750845,0.4703839459972815,0.4558932601157077,0.5055860750008713,0.5224831622695432,0.5050033980413341,0.4890688168717109,0.5165474810929496,0.5224989544488203
0.5246948842052068,0.5312919309587705,0.5470214860767435,0.4741253310912069,0.5113894286062802,0.5113017547833967,0.5099964494824522,0.5197015604851358,0.5324654532464365,0.4854935219391489
0.5130593154253651,0.509781349109539,0.5058550866064894,0.455049467640191,0.5034486852193916,0.5223568248353256,0.5193663850939254,0.49449234133760844,0.49281564754469726,0.522796283065556
0.5321030499599205,0.5287276077789008,0.49503363189628136,0.4365486573380267,0.5371399383124804,0.5272899749067717,0.48711957184679194,0.48950228496497405,0.5251705555361935,0.4911710826682466
0.5176758050744084,0.5317346565364375,0.5019386261457498,0.45707467849301225,0.511293586414805,0.5108691035269926,0.5318326769595372,0.5287559247900184,0.5090982012163245,0.5113916068379047
0.5070354158679817,0.5168970872686718,0.5152715819189349,0.44483083853204614,0.49020231415327775,0.5300348190325166,0.47472679529850487,0.5190045263653156,0.4928597567350922,0.5458152903147109
0.5379766515352177,0.5532588523333217,0.5005821324016311,0.45328074356114734,0.5228142534764577,0.526535217648904,0.5003313634858676,0.48786970036245775,0.5162280978810162,0.5028725429547276
0.5227796740494197,0.5473136413933712,0.4917981410971317,0.4901445910152302,0.4789757083609243,0.4973716912661625,0.49152940177046667,0.5103920708012408,0.4621739187258216,0.4654262908200607
0.4988131360436343,0.5627178231624438,0.5106624438016241,0.43758495103335304,0.53163772522915,0.5322225804203116,0.5312804952427421,0.4991333360924267,0.5059318692712509,0.523412178057366
0.513944222022793,0.557338135607988,0.5085157965357404,0.4748441475272715,0.5041811156031089,0.5494782590701566,0.48680345598229535,0.5041116844700798,0.5141576887219879,0.5067514289199457
0.521354021451225,0.5323734229603039,0.5547188120796013,0.5063642482487017,0.4955651204126442,0.5050534973686963,0.5103264515735545,0.501412038650542,0.5160364134980657,0.5190284869131845
0.5502311103753529,0.5258474410134877,0.5413439253476457,0.49716285330916943,0.533796352768968,0.5607364492210644,0.5166836205694769,0.4765853714320566,0.5161578499111281,0.5101489256961628
0.5235080202488411,0.5378995965915031,0.49967054246680376,0.48156263069389743,0.5100470933677204,0.5017436744153626,0.5344650698776705,0.501183324329976,0.43441698541456103,0.5192610131390932
0.502332069232914,0.5480425321506988,0.5317232208204092,0.4398132819851531,0.5176872407904367,0.5447155556233227,0.517912687763566,0.4753612052591224,0.5250194407172482,0.5111068030530095
0.5097233536925382,0.5338137786219636,0.5127481005820235,0.44769303488655765,0.4937277820374307,0.5108748213850068,0.5361570112919527,0.494952220489318,0.564807291848186,0.5140566732304046
0.5133914957480918,0.5264998213850068,0.5268728435506917,0.4757649949465026,0.5125493369462935,0.5039314358031576,0.5039330694768759,0.48243065599623597,0.5182966010873732,0.5070977677482313
0.5175682548879518,0.5290559761962847,0.4935867415397484,0.4764358902868296,0.5334298652981564,0.5052882018262294,0.5501543277105914,0.4948365019342697,0.47036624786533304,0.5401344622381765
0.49832385076499497,0.522239200327606,0.5063843968912278,0.4594424162687763,0.5205140408810511,0.5314160901613634,0.5173841943156867,0.47817439140208406,0.49356332554978566,0.5402205023873419
0.5188926197156101,0.5270563595650507,0.5082157451294741,0.47766985850207366,0.48924008033318234,0.5033460360540899,0.5247566915275503,0.4924137638099885,0.52568543503642,0.5268428928658558
0.5283858976928171,0.5185460086083714,0.5208783501202384,0.49289733123061374,0.5156309901369672,0.5250905055239954,0.501581396159342,0.49852805997978605,0.5418876664168961,0.5216788502422194
0.5192547507231728,0.5284591407311888,0.4845165850555884,0.4893598830725264,0.5333427360331788,0.5452661036663995,0.511969927334193,0.49486372982957516,0.497921150193427,0.5032365799149618
0.5267957886069773,0.5454989021712612,0.4834225682222145,0.44438430104903626,0.5107158104764229,0.5272592073850765,0.5116540837486494,0.5004563395253198,0.50546028212456,0.49215074234133765
0.5326143898337574,0.5275736895758548,0.5162904497612658,0.48036051911616073,0.5039208169239884,0.5288370639180286,0.5306090553445091,0.5118931446694315,0.4833890779109888,0.5199068588157391
0.5576782120203534,0.5221384571149758,0.5352083914195099,0.43223466960582724,0.5266974959049245,0.5321395353396299,0.49225039643815566,0.49280285043390376,0.5126449068588157,0.5295825636914927
0.49987447940264174,0.5239028247307705,0.5018520414386785,0.4470608031575645,0.5119715610079113,0.5182873436029694,0.4799335857177709,0.4909513535531314,0.5390747525528874,0.46629948942250726
0.5327205786254487,0.5122177011814728,0.49214366308855817,0.46682172045446624,0.4987791011745025,0.5246540423622487,0.48288726780050883,0.4891951543059283,0.5540046243857387,0.49403654637019484
0.5307013579095947,0.5311193061025337,0.5046036925382498,0.4707286511518489,0.4858235240302513,0.5441576560485135,0.5328874856236714,0.478094069110933,0.46210693810337017,0.5222517251594465
0.5104340017600111,0.5261638291569373,0.4917080167636706,0.44743763722859237,0.5090663445788172,0.507210763513749,0.5007166382044401,0.4976132026975221,0.5246978792736905,0.532880950928798
0.5027998444742621,0.5243597088139964,0.5106945727180845,0.47790075105426416,0.4858959502317638,0.5368581295960687,0.5148266781096434,0.47478805806294216,0.4939349863207054,0.5198224523402921
0.5208149091241766,0.537744397588262,0.4948337791447392,0.43879223591119787,0.509454069807967,0.5063024409263583,0.48818744990067264,0.48241323014324056,0.4747902362945666,0.5218040985606245
0.5187706387446416,0.5503574478095703,0.5118631939845956,0.45739215575227404,0.5314618330254766,0.5305270993796396,0.4631590239779737,0.4641090052451817,0.518832718345938,0.4843221778831074
0.48974080132785,0.5227249459798557,0.5470966350677866,0.46638552957167256,0.5163694106576517,0.547208813996445,0.5020829339908688,0.5177711027079775,0.5539223961419161,0.49431862736555954
0.5071094757432126,0.5450926619733035,0.5149993029658801,0.463031052870038,0.5094851096086154,0.4985035548740111,0.5020437258216289,0.49596673186839996,0.4845122285923396,0.48833448053532225
0.5170977568570732,0.5492775894817551,0.5138432065312097,0.45607868208273794,0.5161254487157146,0.4975835242916391,0.49410951712961354,0.5081397793015718,0.46417435219391484,0.5214833539539261
0.5086527528491269,0.554304948070958,0.5238483689401596,0.45934385128777055,0.5210743909664377,0.5226201185829297,0.5163225786777262,0.5205821106193148,0.5129237205067438,0.5163449055518767
0.541683457202105,0.5298918725821629,0.5069011823441257,0.43192372704143867,0.5420240781723766,0.5195474505977067,0.5054096382392919,0.48934572456696757,0.5457352403025129,0.4990230631164395
0.5261984085839752,0.5282516641689611,0.5133302329836545,0.4643815564771896,0.5265335839751856,0.5136648638169589,0.5023247177011815,0.4953524705503084,0.4840131412713903,0.5485832781514655
0.5139774400550656,0.5494817986965461,0.46986253180218174,0.47940835961732825,0.5168812950893946,0.501606445823023,0.4841735135747394,0.500044653748301,0.5067898202523263,0.5330383281636636
