codebert-small,codebert-base,codegen-small,codegen-base,codet5-small,codet5-base,codet5-large,polycoder-small,polycoder-base,polycoder-large
0.7575556513060693,0.7544854138882546,0.7761264318942579,0.7448215865117105,0.7717911626621784,0.7959571974175119,0.7490250060247119,0.7586746390535084,0.7812928590444491,0.8116993599295457
0.7564169491867585,0.7470075160648473,0.7884338776813122,0.7099981200374983,0.7778688669377682,0.7849411218455429,0.764235984501034,0.7676930967524593,0.7820309651273265,0.7834586010807891
0.7735025278556189,0.7272429908310822,0.7897466971329941,0.7469945834368996,0.7878194201388145,0.7868384329944774,0.7372181475682242,0.7639915262898247,0.7942217018329004,0.812533356717207
0.7615918929455983,0.7178356080038457,0.7871772047607211,0.7515910286675356,0.7790220788347764,0.7801730827221351,0.7419732540636842,0.7494013139549994,0.7837970574170829,0.8016743652603118
0.7614795998834171,0.7277432627316991,0.7638407507737496,0.7569667435895171,0.7715157923158742,0.7900712745514901,0.7698903817837942,0.7517030062997669,0.7616945653943064,0.8000685113851287
0.7683976095456673,0.7399314759976734,0.7796926829083651,0.6976827885016952,0.785301342848383,0.7815672831009035,0.7478853576155514,0.7671868316827936,0.8022150121945218,0.8146625088793531
0.7672945510107005,0.7255112804058701,0.7795267667546927,0.7586487737976125,0.7965290719167668,0.7855268752625955,0.7418745244893505,0.7513714894223722,0.7808518879744224,0.8025698708882129
0.7608335993459243,0.7544907761974036,0.780818136969778,0.7572231881388245,0.7794706202236019,0.782038850876075,0.7506223432912466,0.7522300897461294,0.7762280003381409,0.7957717246069427
0.7817557524959972,0.7567173962140836,0.7798052914004964,0.7761246970295331,0.7943636453103768,0.7807026896080973,0.7439364900721579,0.7494473667276919,0.7783483204616884,0.7916897456246712
0.769782662455887,0.7221465891297792,0.7835686861333209,0.7755048771778861,0.7799948648004149,0.7960966174553887,0.7370377216368544,0.7497321999724945,0.7871052867321331,0.7904179320664826
0.7626236643118769,0.7243123311661194,0.7923294375631649,0.7369650150333914,0.7683081851548571,0.7798904574869822,0.7483594488303227,0.7589336070424153,0.7810774203886348,0.7968728905622098
0.7629028198175807,0.7549929406777202,0.7825968464575325,0.7492748265450705,0.7692081068020578,0.7584806496342905,0.7471639693200214,0.7634142894814205,0.7732033425480936,0.7835831959110184
0.7608112038194782,0.7490171202759633,0.7886881142209701,0.7283788540808436,0.7781294120764248,0.78598077896057,0.7452240751278437,0.7652876279541593,0.7742852672764139,0.8038492547652003
0.7636519659487061,0.7240483162980133,0.7648312008165851,0.7675639281879558,0.779343817383723,0.7696260514857383,0.7416499383649878,0.7534627899905245,0.772581630116747,0.8049049988076749
0.7708197961313148,0.7471828951170183,0.771876959608564,0.7558652622043002,0.785721810971663,0.8010129086552716,0.7450745613315686,0.7549888400883709,0.7975192065296524,0.8132635770513356
0.7651114603271134,0.7321835701371111,0.7930596578972935,0.7563404574238962,0.7641448252454992,0.7799371411195746,0.7565152056161673,0.7627487322870311,0.7721223641096233,0.8066452258415356
0.7653303687123771,0.7383029111660939,0.7880534691616755,0.7684961814050258,0.7916559946200269,0.7751362972813722,0.7543292760630305,0.7623238481444519,0.7947153497045685,0.7961817835418747
0.7703892342496363,0.7421107815218612,0.7894744810861893,0.7655932795756584,0.775138505291022,0.778586154643949,0.7562685393953081,0.7606864512742739,0.7961568645758286,0.8098244443070571
0.779266379331011,0.7264730263232602,0.7743426755273043,0.734187496609128,0.7679940169247093,0.7759538917116364,0.7336036357717752,0.740867041229218,0.7790570915592206,0.8113782522404989
0.7764417041292304,0.7688226514032217,0.7824511178206566,0.7758961680307961,0.8033332113670859,0.766889696669943,0.7652535615195649,0.7464523593529395,0.781546149294257,0.8187722456972201
0.7823522305313481,0.7705079936257916,0.7607252491581175,0.7603962557203221,0.7836765631762029,0.7806787169319013,0.7453130263737289,0.7611040805280045,0.7762437718356383,0.7763223138931753
0.7704661991574235,0.7624471812548812,0.7569877196811887,0.7808116706558041,0.7622787416616094,0.7655497502425657,0.7385051017640104,0.7459402588291998,0.7575914526053884,0.7881307494994126
0.7444725632720937,0.7182169628133324,0.7829075449582308,0.7745566947483438,0.7799106450037787,0.7886742353031724,0.7546983291044692,0.7625384982253911,0.7651863749402259,0.7981188388645026
0.7760899997350387,0.7454701104888029,0.7939993237181873,0.773327148803448,0.790221734637615,0.7830931754837749,0.754615371027633,0.7594138491412104,0.7781202646078762,0.7868630365305733
0.7730353760997466,0.7614273962267007,0.7819410675915913,0.7464266518120188,0.7813505827252895,0.7787618491260698,0.7497700515664882,0.7650999471339404,0.7833851059024514,0.8114943304620796
0.7573944666016461,0.7613564244879627,0.7678429259786845,0.7697943333640351,0.7918051929863519,0.773002413669977,0.7482042572949484,0.7631032755507723,0.7751908666627132,0.7997410950970829
0.7593677963685181,0.7383448633494372,0.7793551728619211,0.7392097722721933,0.7816991328199816,0.7746953262113456,0.7536141963664994,0.7641251108736274,0.7964054233763873,0.797581346229792
0.7580584466462855,0.7623717934968437,0.7764699351097508,0.7225831441805067,0.7808007883225309,0.775264677271001,0.7518266548401464,0.7588743062118252,0.784807694976715,0.7951604213639444
0.7794919117452236,0.7525155538508319,0.7871264205387797,0.7650497937718986,0.7913809397036724,0.7815489881638065,0.748122245507962,0.7577040610975196,0.7982099981200375,0.8005325088415015
0.769633464089562,0.7558938086147705,0.7761500891405038,0.706485807544832,0.7711341220764374,0.7844238167276287,0.7524475786966183,0.7642446588246575,0.7894300054632467,0.8187877017647675
0.7845154491280886,0.7738774163511315,0.7641176982698036,0.760867034920619,0.7718744361689645,0.7800879166356494,0.7666572247968316,0.7397037355738112,0.7789646705838862,0.8116397436690055
0.7620722927593686,0.7277038339879556,0.7621541468313799,0.7298752537633947,0.7860845554141028,0.7848537477494073,0.7532016139919678,0.7786672201410856,0.7959758077845589,0.7971110401744201
0.7616275365299425,0.7369730584971151,0.7944242078607666,0.7493940590661506,0.7781994375253133,0.76191347377957,0.7444638889484702,0.7855489553590916,0.7741013716155942,0.7940166723654344
0.7726798865461557,0.7624408726558822,0.775168786566217,0.7677355220807274,0.7962820902659578,0.773513094758942,0.7606082246466868,0.7716175184747321,0.8004322021174182,0.8118791550010156
0.7578660343768175,0.7583737188812583,0.7634190209306697,0.7631351339757169,0.7874402733389774,0.7808033117621305,0.7536378536127454,0.7601650455670106,0.8028963408864087,0.7924344757364975
0.7785055622917374,0.725757631196779,0.780300516421914,0.7551240018219234,0.7761702766573004,0.773544006894037,0.7369755819367148,0.7436380933395074,0.798646237740815,0.8005053818658061
0.7617909292440153,0.7021577932016013,0.7893144003865911,0.7858640698790894,0.7844168772687299,0.7725977170441942,0.7584863273733895,0.760644183660981,0.7860211539941633,0.802689734269193
0.7786935585419061,0.7435245385575262,0.7688825830937117,0.7427397488420566,0.7982519503033806,0.7764850757473483,0.7373115148334088,0.766714633047722,0.7900536104742931,0.8116346967898063
0.7664589770732895,0.7575271048955989,0.7768449813202384,0.7549036740018851,0.7977097262194207,0.7950169007367183,0.755626008587265,0.7724983566099608,0.7890218391080146,0.7958196699593347
0.7716556854986758,0.7520938240077522,0.7903087933038005,0.7582257822347329,0.7896672087856074,0.7816186981827449,0.751997933302968,0.7684264713860876,0.7823618511448215,0.8051828925935787
0.7850491566033999,0.711587886985234,0.7733856610591634,0.7526311589274877,0.7688346377413195,0.7863596103304571,0.75902539715785,0.7626481101329979,0.776528289650491,0.800036022100284
